$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
7.0,5.0,0.0,4.0,23.0,0.0,1.0,3.0,5.0,0.5555555560000001,150.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,20.0,4.0,1.1429,0.0
11.0,3.0,0.0,6.0,53.0,23.0,0.0,6.0,9.0,0.833333333,380.0,0.8888888890000001,1.0,0.804347826,0.36,1.0,1.0,32.72727273,1.0,0.8182,1.0
11.0,3.0,0.0,10.0,39.0,0.0,0.0,10.0,11.0,0.7,247.0,1.0,1.0,0.787234043,0.454545455,1.0,1.0,21.09090909,2.0,1.4545,0.0
17.0,4.0,0.0,8.0,32.0,16.0,0.0,8.0,16.0,0.822916667,140.0,1.0,2.0,0.68627451,0.235294118,1.0,1.0,6.8823529410000015,1.0,0.9412,0.0
8.0,1.0,0.0,5.0,16.0,6.0,5.0,0.0,7.0,0.571428571,284.0,1.0,0.0,0.0,0.541666667,0.0,0.0,34.25,13.0,2.375,0.0
28.0,3.0,0.0,17.0,105.0,344.0,7.0,12.0,13.0,0.864197531,874.0,0.5555555560000001,4.0,0.535714286,0.243386243,1.0,1.0,29.89285714,9.0,2.0714,0.0
4.0,1.0,0.0,8.0,14.0,6.0,1.0,7.0,3.0,0.666666667,79.0,0.0,0.0,0.0,0.333333333,0.0,0.0,18.25,2.0,1.0,0.0
8.0,1.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.428571429,1107.0,0.0,0.0,0.0,0.7142857140000001,0.0,0.0,137.125,3.0,1.125,0.0
5.0,2.0,0.0,10.0,34.0,10.0,1.0,9.0,2.0,1.25,171.0,0.333333333,0.0,0.851851852,0.466666667,0.0,0.0,32.6,7.0,2.0,0.0
3.0,4.0,0.0,5.0,20.0,3.0,0.0,5.0,1.0,1.0,71.0,0.0,0.0,0.961538462,1.0,2.0,4.0,22.33333333,3.0,1.6667,0.0
7.0,1.0,0.0,1.0,11.0,7.0,1.0,0.0,7.0,0.333333333,105.0,1.0,0.0,0.0,0.7142857140000001,0.0,0.0,13.57142857,7.0,1.4286,0.0
8.0,1.0,2.0,4.0,17.0,16.0,3.0,2.0,7.0,0.28571428600000004,89.0,1.0,0.0,0.0,0.4375,0.0,0.0,10.0,6.0,1.875,0.0
7.0,2.0,1.0,6.0,21.0,0.0,2.0,5.0,4.0,0.333333333,90.0,1.0,0.0,0.6,0.464285714,0.0,0.0,11.57142857,3.0,1.2857,0.0
12.0,1.0,1.0,8.0,31.0,46.0,2.0,6.0,12.0,0.836363636,223.0,1.0,0.0,0.0,0.270833333,0.0,0.0,17.16666667,1.0,0.9167,0.0
42.0,1.0,0.0,24.0,109.0,653.0,6.0,19.0,30.0,0.899825784,1212.0,1.0,3.0,0.0,0.146341463,0.0,0.0,27.19047619,40.0,2.2619,1.0
10.0,1.0,0.0,8.0,11.0,15.0,8.0,0.0,10.0,0.333333333,121.0,1.0,0.0,0.0,0.4,1.0,1.0,11.0,4.0,1.0,1.0
8.0,1.0,0.0,9.0,13.0,12.0,8.0,1.0,8.0,0.428571429,109.0,1.0,0.0,0.0,0.5,0.0,0.0,12.25,3.0,1.125,0.0
1.0,1.0,0.0,14.0,1.0,0.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,5.0,0.0,7.0,14.0,3.0,6.0,2.0,3.0,2.0,52.0,0.0,0.0,0.96875,0.5555555560000001,1.0,1.0,16.33333333,3.0,1.6667,0.0
3.0,2.0,0.0,10.0,16.0,3.0,0.0,10.0,2.0,2.0,105.0,0.0,0.0,0.8,0.666666667,0.0,0.0,34.0,2.0,1.0,0.0
2.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
64.0,5.0,3.0,15.0,111.0,1836.0,3.0,12.0,38.0,0.945578231,888.0,1.0,1.0,0.58,0.12109375,2.0,3.0,12.546875,6.0,1.4844,0.0
12.0,1.0,0.0,9.0,46.0,34.0,0.0,9.0,11.0,0.7159090909999999,386.0,1.0,0.0,0.0,0.333333333,0.0,0.0,30.5,3.0,1.1667,0.0
3.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,3.0,0.0,32.0,1.0,0.0,0.948717949,0.666666667,0.0,0.0,9.333333332999999,1.0,0.6667,0.0
59.0,3.0,3.0,38.0,121.0,1145.0,9.0,29.0,57.0,0.728448276,1035.0,1.0,2.0,0.344827586,0.061743340999999986,2.0,3.0,16.40677966,8.0,1.8475,1.0
7.0,2.0,0.0,4.0,21.0,3.0,2.0,4.0,7.0,0.666666667,108.0,1.0,0.0,0.5,0.428571429,1.0,1.0,13.71428571,2.0,1.0,0.0
14.0,1.0,0.0,5.0,14.0,91.0,5.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.271428571,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,5.0,4.0,6.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0
13.0,3.0,0.0,7.0,52.0,48.0,0.0,7.0,7.0,0.892857143,355.0,1.0,1.0,0.7551020409999999,0.195804196,1.0,1.0,25.76923077,2.0,1.0769,0.0
23.0,1.0,0.0,15.0,56.0,191.0,11.0,4.0,16.0,0.807359307,850.0,0.333333333,7.0,0.0,0.1875,0.0,0.0,35.04347826,11.0,2.4783,0.0
4.0,1.0,0.0,8.0,5.0,6.0,7.0,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,3.0,1.0,0.75,0.0
13.0,1.0,0.0,12.0,32.0,70.0,10.0,2.0,9.0,0.833333333,155.0,1.0,1.0,0.0,0.083333333,0.0,0.0,10.61538462,2.0,0.9231,0.0
2.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.875,0.75,1.0,1.0,9.0,1.0,0.5,0.0
42.0,3.0,21.0,47.0,98.0,0.0,21.0,26.0,40.0,0.0,327.0,1.0,1.0,0.474358974,0.073412698,2.0,2.0,6.761904762,6.0,1.1667,0.0
33.0,1.0,6.0,22.0,135.0,316.0,7.0,15.0,10.0,0.940625,1367.0,0.6,5.0,0.0,0.17630854,0.0,0.0,39.81818182,10.0,2.0909,0.0
2.0,2.0,0.0,8.0,21.0,1.0,1.0,7.0,2.0,1.625,167.0,0.0,0.0,0.928571429,1.0,0.0,0.0,78.5,1.0,0.5,1.0
8.0,4.0,0.0,16.0,25.0,28.0,13.0,3.0,5.0,2.0,122.0,0.0,0.0,0.88,0.3125,1.0,1.0,14.25,6.0,1.75,0.0
30.0,1.0,0.0,10.0,104.0,429.0,2.0,9.0,5.0,1.013793103,1038.0,0.8,0.0,0.0,0.108333333,0.0,0.0,33.26666667,9.0,1.9,1.0
7.0,2.0,2.0,2.0,15.0,0.0,2.0,0.0,5.0,0.8666666670000001,143.0,1.0,0.0,0.454545455,0.392857143,1.0,1.0,18.71428571,1.0,0.8571,0.0
12.0,5.0,0.0,3.0,39.0,58.0,1.0,2.0,11.0,0.690909091,213.0,1.0,0.0,0.975429975,0.4,0.0,0.0,16.33333333,2.0,1.0,1.0
13.0,3.0,0.0,8.0,26.0,0.0,0.0,8.0,12.0,0.611111111,98.0,1.0,2.0,0.47826087,0.282051282,1.0,1.0,6.307692307999999,1.0,0.9231,1.0
4.0,1.0,0.0,11.0,18.0,6.0,1.0,10.0,2.0,2.0,97.0,0.0,0.0,0.0,0.5,0.0,0.0,23.25,1.0,0.75,0.0
8.0,3.0,1.0,10.0,45.0,2.0,1.0,9.0,8.0,0.7142857140000001,336.0,1.0,1.0,0.8409090909999999,0.35,2.0,2.0,40.25,2.0,1.125,1.0
12.0,3.0,0.0,11.0,28.0,36.0,5.0,6.0,10.0,0.727272727,214.0,1.0,2.0,0.731707317,0.5555555560000001,1.0,1.0,16.25,1.0,0.9167,0.0
5.0,2.0,0.0,7.0,14.0,0.0,6.0,3.0,5.0,0.375,51.0,1.0,0.0,0.6,0.466666667,1.0,1.0,8.8,1.0,0.8,0.0
9.0,1.0,1.0,8.0,21.0,22.0,1.0,7.0,7.0,0.541666667,135.0,1.0,0.0,0.0,0.666666667,0.0,0.0,13.66666667,4.0,1.2222,0.0
4.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,4.0,0.333333333,37.0,1.0,0.0,0.75,0.625,0.0,0.0,8.0,3.0,1.25,0.0
2.0,4.0,0.0,4.0,8.0,1.0,0.0,4.0,2.0,2.0,25.0,0.0,0.0,0.980769231,1.0,1.0,1.0,11.5,1.0,0.5,0.0
16.0,4.0,0.0,19.0,56.0,60.0,5.0,16.0,14.0,0.80952381,362.0,1.0,2.0,0.838709677,0.25,3.0,3.0,21.1875,2.0,1.0,0.0
15.0,1.0,2.0,7.0,24.0,77.0,2.0,5.0,13.0,0.8714285709999999,109.0,1.0,2.0,0.0,0.333333333,0.0,0.0,5.933333332999999,2.0,1.0,0.0
2.0,4.0,0.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,0.0,0.971428571,0.75,1.0,1.0,5.0,1.0,0.5,1.0
11.0,1.0,0.0,150.0,26.0,41.0,149.0,1.0,9.0,0.56,134.0,0.8,2.0,0.0,0.3,1.0,1.0,10.72727273,4.0,1.0,0.0
9.0,6.0,0.0,12.0,28.0,6.0,4.0,8.0,4.0,0.125,143.0,1.0,0.0,0.953125,0.288888889,5.0,18.0,14.77777778,4.0,1.5556,0.0
4.0,4.0,0.0,5.0,26.0,6.0,0.0,5.0,1.0,1.166666667,129.0,0.5,0.0,0.942307692,1.0,3.0,5.0,30.75,5.0,2.0,0.0
9.0,3.0,0.0,3.0,20.0,34.0,1.0,2.0,9.0,0.625,177.0,1.0,1.0,0.761904762,0.333333333,1.0,3.0,18.55555556,4.0,1.1111,0.0
28.0,1.0,0.0,11.0,52.0,282.0,7.0,4.0,28.0,0.919753086,300.0,1.0,3.0,0.0,0.13961039,0.0,0.0,9.285714286000001,3.0,1.2857,0.0
10.0,1.0,1.0,6.0,20.0,39.0,1.0,5.0,7.0,0.5555555560000001,129.0,1.0,0.0,0.0,0.525,0.0,0.0,11.8,4.0,1.2,0.0
3.0,2.0,0.0,5.0,16.0,3.0,0.0,5.0,2.0,2.0,95.0,0.0,0.0,0.818181818,0.666666667,0.0,0.0,30.66666667,2.0,1.0,0.0
36.0,3.0,0.0,12.0,111.0,528.0,0.0,12.0,32.0,0.947142857,1006.0,1.0,0.0,0.513888889,0.222222222,2.0,2.0,26.38888889,3.0,1.0833,0.0
15.0,3.0,0.0,5.0,42.0,69.0,3.0,2.0,15.0,0.669642857,538.0,1.0,2.0,0.6,0.247619048,2.0,8.0,34.33333333,1.0,0.8,1.0
3.0,5.0,1.0,9.0,14.0,3.0,8.0,2.0,3.0,2.0,52.0,0.0,0.0,0.96875,0.5555555560000001,1.0,1.0,16.33333333,3.0,1.6667,0.0
1.0,1.0,0.0,22.0,1.0,0.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,23.0,0.0,0.0,0.96969697,1.0,0.0,0.0,10.5,1.0,0.5,0.0
18.0,5.0,0.0,11.0,60.0,39.0,0.0,11.0,16.0,0.607843137,305.0,1.0,1.0,0.8629032259999999,0.268518519,4.0,7.0,15.77777778,4.0,1.2222,1.0
7.0,5.0,0.0,15.0,32.0,1.0,6.0,9.0,7.0,0.625,209.0,0.75,2.0,0.8636363640000001,0.342857143,1.0,4.0,28.28571429,9.0,2.5714,0.0
6.0,5.0,0.0,4.0,13.0,9.0,0.0,4.0,2.0,0.6,70.0,1.0,0.0,0.961538462,0.4,1.0,2.0,10.5,1.0,0.5,0.0
13.0,3.0,0.0,9.0,41.0,48.0,1.0,8.0,7.0,0.583333333,285.0,1.0,0.0,0.703703704,0.355769231,2.0,3.0,20.69230769,1.0,0.6154,0.0
13.0,3.0,0.0,11.0,40.0,0.0,3.0,9.0,10.0,0.375,289.0,1.0,0.0,0.7142857140000001,0.179487179,2.0,3.0,21.07692308,4.0,2.0,0.0
4.0,2.0,0.0,6.0,14.0,2.0,1.0,5.0,4.0,0.666666667,68.0,1.0,1.0,0.75,0.5,0.0,0.0,15.5,1.0,0.75,1.0
17.0,2.0,0.0,17.0,85.0,74.0,7.0,16.0,4.0,0.7875,461.0,1.0,5.0,0.53125,0.15625,1.0,1.0,25.82352941,1.0,0.8824,1.0
14.0,1.0,0.0,16.0,86.0,41.0,3.0,14.0,8.0,0.8910256409999999,451.0,0.833333333,2.0,0.0,0.243589744,0.0,0.0,30.35714286,3.0,1.0,0.0
3.0,2.0,0.0,6.0,32.0,3.0,0.0,6.0,1.0,2.0,185.0,0.0,0.0,0.882352941,0.666666667,1.0,2.0,60.66666667,12.0,4.3333,0.0
1.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,1.0,0.0,2.0,36.0,0.0,2.0,1.0,5.0,0.5555555560000001,335.0,0.666666667,1.0,0.0,0.642857143,0.0,0.0,45.57142857,9.0,3.2857,0.0
2.0,4.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,11.0,0.0,0.0,0.971428571,0.75,1.0,1.0,4.5,1.0,0.5,0.0
5.0,5.0,0.0,3.0,19.0,4.0,1.0,2.0,4.0,0.25,107.0,1.0,0.0,0.903225806,0.7,2.0,5.0,20.2,1.0,0.6,0.0
5.0,1.0,2.0,8.0,13.0,10.0,2.0,6.0,2.0,2.0,53.0,0.0,0.0,0.0,0.56,0.0,0.0,9.6,1.0,0.8,0.0
3.0,1.0,0.0,6.0,4.0,3.0,6.0,0.0,3.0,2.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,5.666666667,2.0,1.0,0.0
16.0,1.0,3.0,14.0,26.0,82.0,12.0,2.0,9.0,0.7333333329999999,183.0,1.0,1.0,0.0,0.546875,0.0,0.0,10.0625,2.0,1.0,1.0
18.0,3.0,0.0,8.0,52.0,101.0,2.0,8.0,9.0,0.861344538,519.0,0.928571429,2.0,0.685185185,0.194444444,0.0,0.0,27.05555556,7.0,1.5,1.0
3.0,3.0,0.0,3.0,8.0,1.0,2.0,1.0,3.0,0.0,49.0,1.0,1.0,0.9375,0.666666667,0.0,0.0,14.33333333,4.0,1.3333,0.0
3.0,2.0,1.0,8.0,43.0,3.0,2.0,6.0,1.0,2.0,250.0,0.0,0.0,0.9,0.5555555560000001,1.0,1.0,82.33333333,9.0,3.3333,1.0
7.0,1.0,0.0,6.0,25.0,1.0,1.0,5.0,6.0,0.611111111,104.0,1.0,0.0,0.0,0.342857143,0.0,0.0,13.42857143,3.0,1.1429,0.0
25.0,1.0,10.0,26.0,103.0,134.0,10.0,16.0,3.0,0.77173913,1167.0,1.0,9.0,0.0,0.226190476,0.0,0.0,44.76,29.0,4.68,1.0
18.0,3.0,2.0,10.0,43.0,61.0,2.0,8.0,16.0,0.857142857,184.0,1.0,1.0,0.685185185,0.388888889,0.0,0.0,8.833333332999999,1.0,0.9444,0.0
16.0,1.0,0.0,9.0,39.0,82.0,4.0,5.0,14.0,0.7666666670000001,297.0,1.0,0.0,0.0,0.2109375,0.0,0.0,17.1875,8.0,2.125,0.0
3.0,3.0,0.0,2.0,11.0,3.0,1.0,1.0,3.0,2.0,25.0,0.0,0.0,0.8,0.666666667,2.0,2.0,7.333333333,1.0,0.6667,0.0
3.0,4.0,0.0,6.0,22.0,3.0,0.0,6.0,1.0,1.0,82.0,0.0,0.0,0.961538462,1.0,2.0,4.0,26.0,3.0,1.6667,0.0
35.0,3.0,0.0,13.0,93.0,519.0,4.0,9.0,25.0,0.909090909,807.0,1.0,3.0,0.536231884,0.171428571,0.0,0.0,21.74285714,7.0,1.4,1.0
4.0,3.0,0.0,4.0,16.0,0.0,1.0,4.0,4.0,0.333333333,46.0,1.0,0.0,0.727272727,0.5,2.0,3.0,10.25,1.0,0.75,0.0
2.0,3.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,14.0,1.0,1.0,0.916666667,0.666666667,1.0,1.0,5.5,1.0,0.5,0.0
10.0,3.0,6.0,9.0,20.0,21.0,7.0,2.0,5.0,0.814814815,146.0,1.0,1.0,0.692307692,0.228571429,1.0,2.0,13.3,1.0,0.8,0.0
7.0,4.0,0.0,9.0,22.0,21.0,4.0,5.0,6.0,2.0,103.0,0.0,0.0,0.945652174,0.571428571,3.0,5.0,13.71428571,3.0,1.4286,0.0
3.0,2.0,0.0,7.0,18.0,3.0,1.0,6.0,1.0,1.25,82.0,0.0,0.0,0.666666667,0.583333333,1.0,2.0,25.66666667,1.0,0.6667,0.0
4.0,4.0,0.0,10.0,20.0,2.0,0.0,10.0,4.0,0.666666667,112.0,1.0,1.0,0.931818182,0.5,1.0,1.0,26.5,4.0,2.0,0.0
4.0,1.0,0.0,8.0,14.0,6.0,1.0,7.0,3.0,0.666666667,79.0,0.0,0.0,0.0,0.333333333,0.0,0.0,18.25,2.0,1.0,0.0
12.0,2.0,2.0,8.0,25.0,0.0,2.0,6.0,10.0,0.363636364,91.0,1.0,2.0,0.45,0.27777777800000003,1.0,1.0,6.416666667,2.0,1.0,1.0
32.0,2.0,1.0,16.0,140.0,400.0,3.0,14.0,23.0,0.970588235,1196.0,0.852941176,2.0,0.516129032,0.218637993,1.0,5.0,35.3125,28.0,2.625,1.0
6.0,4.0,0.0,7.0,27.0,0.0,2.0,5.0,4.0,0.0,169.0,1.0,0.0,0.871794872,0.305555556,3.0,7.0,27.0,6.0,3.1667,0.0
10.0,1.0,1.0,4.0,23.0,0.0,4.0,0.0,10.0,0.0,298.0,1.0,0.0,0.0,0.36,0.0,0.0,28.7,6.0,2.6,0.0
1.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
23.0,4.0,0.0,6.0,64.0,213.0,2.0,4.0,18.0,0.7386363640000001,409.0,1.0,1.0,0.7464788729999999,0.194805195,2.0,13.0,16.60869565,6.0,1.9565,0.0
6.0,4.0,0.0,9.0,32.0,9.0,0.0,9.0,3.0,0.2,182.0,1.0,1.0,0.910714286,0.35714285700000004,1.0,1.0,29.16666667,3.0,1.5,1.0
14.0,1.0,0.0,10.0,45.0,3.0,0.0,10.0,12.0,0.576923077,459.0,0.333333333,0.0,0.0,0.267857143,0.0,0.0,31.35714286,6.0,2.7143,0.0
39.0,1.0,0.0,26.0,154.0,449.0,13.0,16.0,26.0,0.878446115,1711.0,0.7142857140000001,3.0,0.0,0.178947368,0.0,0.0,42.33333333,13.0,2.5641,0.0
25.0,1.0,0.0,20.0,71.0,182.0,12.0,9.0,22.0,0.819444444,515.0,1.0,1.0,0.0,0.179166667,0.0,0.0,19.12,11.0,1.84,1.0
5.0,1.0,0.0,1.0,19.0,0.0,1.0,0.0,3.0,0.5,108.0,1.0,0.0,0.0,0.533333333,0.0,0.0,20.2,3.0,1.4,0.0
4.0,4.0,0.0,9.0,36.0,0.0,0.0,9.0,3.0,0.8666666670000001,179.0,0.6,1.0,0.952380952,0.5,0.0,0.0,42.5,6.0,2.0,1.0
15.0,2.0,1.0,7.0,49.0,75.0,2.0,5.0,9.0,0.75,402.0,1.0,0.0,0.578947368,0.32592592600000003,1.0,1.0,25.53333333,1.0,0.5333,1.0
23.0,4.0,0.0,13.0,96.0,181.0,0.0,13.0,16.0,0.7159090909999999,856.0,1.0,1.0,0.655737705,0.227272727,0.0,0.0,35.86956522,5.0,1.2609,1.0
18.0,1.0,2.0,24.0,68.0,151.0,18.0,8.0,17.0,1.044117647,386.0,0.125,0.0,0.0,0.152777778,0.0,0.0,20.0,4.0,1.5,1.0
8.0,1.0,0.0,7.0,33.0,0.0,0.0,7.0,8.0,0.7142857140000001,305.0,0.25,0.0,0.0,0.9375,0.0,0.0,36.625,5.0,3.0,1.0
18.0,5.0,0.0,14.0,44.0,77.0,2.0,12.0,16.0,0.7132352940000001,331.0,1.0,3.0,0.636363636,0.240740741,2.0,8.0,16.94444444,6.0,1.4444,0.0
24.0,3.0,2.0,14.0,65.0,222.0,2.0,12.0,13.0,0.937888199,348.0,0.928571429,3.0,0.6166666670000001,0.238095238,0.0,0.0,12.91666667,4.0,1.5417,0.0
6.0,2.0,0.0,5.0,23.0,9.0,1.0,5.0,3.0,1.05,160.0,1.0,0.0,0.864864865,0.5555555560000001,2.0,3.0,25.0,4.0,1.8333,0.0
6.0,3.0,0.0,6.0,33.0,3.0,0.0,6.0,6.0,0.75,292.0,1.0,1.0,0.880952381,0.333333333,0.0,0.0,47.0,14.0,3.1667,1.0
3.0,4.0,0.0,4.0,11.0,0.0,0.0,4.0,3.0,0.0,53.0,1.0,0.0,0.962264151,0.666666667,1.0,1.0,16.33333333,1.0,0.6667,0.0
92.0,3.0,0.0,34.0,261.0,3726.0,8.0,34.0,81.0,0.960245637,2704.0,0.970588235,11.0,0.291338583,0.11247576,2.0,2.0,28.02173913,15.0,1.5543,1.0
6.0,3.0,6.0,10.0,10.0,3.0,7.0,3.0,6.0,0.4,46.0,1.0,0.0,0.857142857,0.5,0.0,0.0,6.5,3.0,1.5,0.0
7.0,3.0,5.0,9.0,26.0,0.0,5.0,4.0,6.0,0.0,141.0,1.0,0.0,0.857142857,0.314285714,1.0,3.0,19.0,3.0,1.5714,0.0
5.0,2.0,0.0,8.0,34.0,8.0,1.0,7.0,3.0,0.5,216.0,1.0,0.0,0.884615385,1.0,0.0,0.0,42.0,11.0,3.4,1.0
2.0,1.0,0.0,2.0,18.0,0.0,0.0,2.0,2.0,0.0,83.0,1.0,0.0,0.0,0.75,0.0,0.0,40.0,6.0,3.0,0.0
11.0,1.0,1.0,8.0,17.0,41.0,6.0,2.0,22.0,0.7,93.0,1.0,0.0,0.0,0.666666667,0.0,0.0,7.090909091,1.0,0.7273,0.0
2.0,1.0,0.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,6.0,18.0,0.0,0.0,0.0,4.0,0.333333333,100.0,1.0,1.0,0.0,0.5,0.0,0.0,23.5,3.0,1.25,0.0
4.0,2.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.333333333,85.0,1.0,2.0,0.75,0.5,0.0,0.0,19.75,1.0,0.75,0.0
9.0,3.0,1.0,11.0,30.0,16.0,1.0,10.0,7.0,0.75,457.0,1.0,0.0,0.8222222220000001,0.271604938,2.0,2.0,49.22222222,5.0,1.3333,1.0
18.0,4.0,0.0,8.0,49.0,19.0,0.0,8.0,16.0,0.773109244,579.0,1.0,0.0,-0.0,0.296296296,2.0,3.0,30.77777778,14.0,2.1111,0.0
3.0,2.0,0.0,8.0,18.0,3.0,1.0,7.0,2.0,1.0,132.0,0.0,0.0,0.92,0.5,1.0,0.0,42.0,1.0,0.6667,0.0
3.0,2.0,0.0,8.0,20.0,3.0,1.0,7.0,2.0,1.0,151.0,0.0,-0.0,0.92,0.5,0.0,0.0,48.33333333,1.0,0.6667,0.0
17.0,5.0,0.0,5.0,30.0,0.0,1.0,4.0,6.0,0.688888889,328.0,1.0,1.0,0.7777777779999999,0.375,2.0,5.0,30.8,12.0,2.3,0.0
9.0,6.0,0.0,10.0,24.0,36.0,4.0,7.0,8.0,2.0,104.0,0.0,0.0,0.8888888890000001,0.4074074070000001,3.0,2.0,10.55555556,2.0,1.6667,0.0
33.0,2.0,0.0,6.0,44.0,322.0,2.0,4.0,5.0,0.857469512,4238.0,0.780487805,1.0,0.13888888900000002,0.257575758,1.0,1.0,126.1818182,32.0,5.6061,0.0
7.0,5.0,0.0,5.0,22.0,0.0,1.0,4.0,5.0,0.5555555560000001,0.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,20.0,4.0,1.1429,0.0
10.0,1.0,0.0,3.0,78.0,31.0,1.0,2.0,10.0,0.703703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,1.0
6.0,1.0,0.0,3.0,14.0,5.0,2.0,1.0,4.0,0.8,0.0,0.5,0.0,0.0,0.2,0.0,0.0,20.16666667,3.0,1.3333,0.0
7.0,3.0,0.0,7.0,22.0,0.0,0.0,7.0,7.0,0.625,147.0,1.0,0.0,0.860465116,0.342857143,1.0,1.0,19.42857143,5.0,1.4286,0.0
16.0,4.0,0.0,6.0,17.0,0.0,1.0,6.0,5.0,0.55,134.0,0.0,0.0,0.927272727,0.533333333,1.0,1.0,24.8,1.0,0.8,0.0
4.0,2.0,0.0,5.0,9.0,0.0,5.0,1.0,4.0,0.333333333,27.0,1.0,0.0,1.0,0.625,1.0,1.0,5.5,1.0,0.75,0.0
30.0,3.0,0.0,15.0,109.0,395.0,4.0,13.0,13.0,0.8697318009999999,929.0,0.5555555560000001,4.0,0.517241379,0.211206897,1.0,0.0,29.66666667,8.0,1.9667,0.0
4.0,3.0,0.0,5.0,16.0,173.0,0.0,5.0,4.0,0.333333333,95.0,1.0,0.0,0.914285714,0.75,0.0,0.0,22.25,1.0,0.75,0.0
21.0,1.0,0.0,27.0,78.0,158.0,11.0,17.0,15.0,0.735714286,659.0,0.928571429,5.0,0.0,0.145,0.0,0.0,29.71428571,7.0,1.6667,1.0
13.0,1.0,2.0,9.0,20.0,46.0,7.0,2.0,8.0,0.666666667,111.0,1.0,0.0,0.0,0.615384615,0.0,0.0,7.230769231,1.0,1.0,1.0
6.0,1.0,0.0,7.0,28.0,1.0,1.0,6.0,6.0,0.6,173.0,1.0,3.0,0.0,0.305555556,0.0,0.0,27.33333333,1.0,2.0,0.0
39.0,2.0,0.0,6.0,46.0,53.0,3.0,3.0,4.0,0.74009324,2106.0,1.0,2.0,0.257142857,0.209876543,1.0,2.0,75.77777778,9.0,1.4815,1.0
27.0,3.0,0.0,11.0,83.0,291.0,2.0,9.0,20.0,0.889423077,658.0,1.0,2.0,0.587301587,0.185185185,0.0,0.0,23.07407407,11.0,1.9259,1.0
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19.0,4.0,0.0,19.0,41.0,23.0,5.0,17.0,0.0,0.688888889,319.0,1.0,1.0,0.604651163,0.119298246,2.0,4.0,15.52631579,6.0,1.2105,0.0
8.0,6.0,0.0,7.0,31.0,16.0,0.0,0.0,4.0,0.80952381,147.0,1.0,1.0,0.9625,0.35714285700000004,3.0,9.0,17.0,2.0,0.875,1.0
11.0,4.0,0.0,7.0,27.0,4.0,0.0,7.0,4.0,0.916666667,109.0,0.333333333,0.0,0.923076923,0.466666667,2.0,3.0,20.2,2.0,1.0,0.0
8.0,4.0,0.0,7.0,34.0,6.0,0.0,7.0,8.0,0.761904762,626.0,1.0,0.0,0.917647059,0.4375,2.0,2.0,76.5,-0.0,1.625,1.0
3.0,3.0,0.0,4.0,19.0,0.0,1.0,3.0,2.0,0.75,101.0,0.5,0.0,0.0,0.666666667,0.0,0.0,32.0,1.0,0.6667,0.0
29.0,2.0,0.0,6.0,14.0,2.0,1.0,5.0,4.0,0.666666667,68.0,1.0,1.0,0.75,0.5,0.0,0.0,15.5,1.0,0.75,1.0
2.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.985507246,0.75,1.0,1.0,4.0,0.0,0.5,0.0
